fit,j,l1,l2,l3,l4,M30/MeV,rho30re/Mpi,rho30im/Mpi,sigma30re/Mpi,sigma30im/Mpi,M20/MeV,rho21re/Mpi,rho21im/Mpi,sigma21re/Mpi,sigma21im/Mpi,Mph/MeV,rhophre/Mpi,rhophim/Mpi,sigmaphre/Mpi,sigmaphim/Mpi
23,36,-0.004630734468147835,0.004207827921304353,0.008776813983294891,0.0038271006161030956,304.941086,2.5950885933359356,-0.08102058216985376,1.9497969533376334,-0.5347871313744681,207.312467,3.606248296567556,-0.26088237996651764,2.334150274087149,-1.0602561616465276,139.57,5.213967614366456,-0.5176397178131218,3.090227876719954,-1.808823198965015
23,37,-0.004608906793548522,0.004239815948220568,0.00878123807359263,0.0038271006161030956,304.803818,2.597020084455584,-0.08142871345114543,1.9536450212395098,-0.5343753461021536,207.282879,3.608086954241875,-0.26142831587928067,2.3385402185569055,-1.057050811403247,139.57,5.215932990654086,-0.51838859086626,3.0956423555526573,-1.8025186823107162
23,38,-0.0046331791684583465,0.0041881630355658185,0.008194806384360855,0.0038271006161030956,305.042862,2.5956678313761317,-0.08120959168804955,1.940069941492898,-0.5302137803654311,207.340521,3.607550120487023,-0.26139718516913424,2.3292436609357625,-1.0609194811505163,139.57,5.216456905870852,-0.5185883535445335,3.0872626453340644,-1.811229640045558
23,39,-0.004616652893337526,0.00421502625422924,0.00832321858249481,0.0038271006161030956,304.925699,2.5969929889709977,-0.08147917381667885,1.9449519172311192,-0.5309323887937812,207.445283,3.6066393509775923,-0.2613623883383196,2.332579968187697,-1.0574621149628165,139.57,5.217500613767873,-0.5189864749027302,3.0918187502518357,-1.8061835661365662
23,40,-0.004637654460174797,0.004184002167403778,0.008619893002336402,0.0038271006161030956,304.8309,2.5966920736833403,-0.08136112008798711,1.9459696912834743,-0.5345568160391783,207.557405,3.6035915663872062,-0.2606214799646006,2.3294533675282065,-1.0601125622502685,139.57,5.2156496062186,-0.5182805631976249,3.0871195175465536,-1.8121880877829166
23,41,-0.004632232580735787,0.004177830244961009,0.008819459060375137,0.0038271006161030956,304.920026,2.5975504543334127,-0.081613119182682,1.9487409080800775,-0.535850305311079,207.354642,3.6087713407744606,-0.2618488201254067,2.3321180151824312,-1.0617747713171293,139.57,5.218519121112288,-0.5193751991365879,3.0877094668437954,-1.8119748530693265
23,42,-0.004630050148195991,0.00418966612651621,0.008378706487150903,0.0038271006161030956,304.770307,2.5979230815787115,-0.08163415721938765,1.9436126902219326,-0.5326665009977043,207.344291,3.6080518900603034,-0.26157735654539394,2.330662479125726,-1.0607082561403922,139.57,5.217258683020154,-0.5188941707481296,3.088134645629539,-1.8105944911248002
23,43,-0.004641627073983019,0.0041893796003237204,0.008751077192253954,0.0038271006161030956,304.854291,2.5953901219770485,-0.08105378847799763,1.9477307998141897,-0.5354355336195524,207.268221,3.6065485381647187,-0.2608684380180088,2.3320632035445628,-1.062423555542661,139.57,5.21340588203884,-0.517425824802649,3.087266183727706,-1.8122013650214717
23,44,-0.004601660755007156,0.004232748077277607,0.008522388711165625,0.0038271006161030956,304.822373,2.5987482120173966,-0.08186103166544674,1.950179550879004,-0.5323363338017029,207.23535,3.6113775122896934,-0.2624210780513671,2.337719845342264,-1.05709836599095,139.57,5.219570116002096,-0.5197765459703492,3.0955537506814803,-1.8022239921630558
23,45,-0.004607740748022049,0.004242170038946921,0.00909267944925589,0.0038271006161030956,304.733361,2.597495966010887,-0.08151218755353475,1.958404599161102,-0.5369767765436442,207.143115,3.610276823202125,-0.261804697709739,2.3414880225998576,-1.058125607566627,139.57,5.215929282877371,-0.5183871773355069,3.096554453274401,-1.8020521250107324
23,46,-0.0046256674047818955,0.00420412188966573,0.008991915403159089,0.0038271006161030956,304.859818,2.596827171271094,-0.08140771786403976,1.95323763690636,-0.536781604539767,207.12462,3.6108261989995456,-0.26194256428007706,2.3369139754699524,-1.0616968929817836,139.57,5.216299231107027,-0.5185282280972298,3.0909957478385306,-1.808414565499643
23,47,-0.0046504428384544485,0.004142272093354591,0.007611270257187884,0.0038271006161030956,304.934592,2.5973775861518993,-0.0815775783061884,1.928063048103138,-0.5269850486423175,207.294571,3.6096112252178365,-0.26197645684222054,2.321683738974357,-1.0647109942408854,139.57,5.2183735889811755,-0.5193196421951658,3.080207393987892,-1.8183073887023227
23,48,-0.004590486841632674,0.00429754828585443,0.009627259994371815,0.0038271006161030956,304.774236,2.595427529605397,-0.08102561570066183,1.9701321613041993,-0.5394079558179797,207.467108,3.6027423410722736,-0.2600986050167982,2.347373689735366,-1.051561188030493,139.57,5.212415061317502,-0.5170487037035688,3.1041353065703654,-1.7939272189067685
23,49,-0.004602939686456472,0.0042575548197130554,0.00940033087078787,0.0038271006161030956,304.75433,2.5968570652295724,-0.08136564870400144,1.9638878159647193,-0.5388383799121779,207.545521,3.6032918362906576,-0.26048891667858215,2.3419177715821333,-1.0540291382620024,139.57,5.2149549356796605,-0.5180158207314097,3.098961895748856,-1.7997672857415867
23,50,-0.004585496396653438,0.004272301046682773,0.008890867783357034,0.0038271006161030956,304.846575,2.597962475512076,-0.0816796456235489,1.9587387210671254,-0.5340419929883918,207.31441,3.6092840984288386,-0.2619174168008094,2.3432656485479413,-1.0532752841747957,139.57,5.2183506269264495,-0.5193108768201544,3.1014482158733716,-1.7958684418814168
23,51,-0.004586899533549435,0.004286575538626346,0.011060397722094403,0.0038271006161030956,304.957688,2.595741847859745,-0.08118794972896637,1.9894878576086565,-0.5493196238232397,207.392765,3.606041875194218,-0.26102231606708726,2.3555865775489426,-1.0535256233481127,139.57,5.2154703980182235,-0.5182122565712517,3.1063835400856985,-1.794207820725163
23,52,-0.004624695728122862,0.004234217792766397,0.008931069766898307,0.0038271006161030956,304.807656,2.594765047116166,-0.08087952956018432,1.9541457679762781,-0.535851516571037,207.246173,3.6056020436494833,-0.2604903916210801,2.3376844444226963,-1.058927570133374,139.57,5.211559429886507,-0.5167231994268451,3.093406836377755,-1.8053212390234008
23,53,-0.004648465995492125,0.004149829319778268,0.009051340501133277,0.0038271006161030956,304.808639,2.5979215042170014,-0.0816517775501021,1.9494152389422081,-0.5388565889567277,207.507332,3.6058535452563163,-0.26125799765691177,2.329009499670141,-1.0635187045399266,139.57,5.217765576840096,-0.5190875803969172,3.083728864463861,-1.8169784618574396
23,54,-0.00460705754621447,0.004225318516543421,0.00910342930347222,0.0038271006161030956,304.950282,2.5975915769483153,-0.08163740263048334,1.9572844284944098,-0.5366089460111121,207.454982,3.6075373769766017,-0.26169274783212043,2.338493794247422,-1.0566573875541019,139.57,5.219002156076155,-0.5195596290851403,3.0953299562311924,-1.8036190587898648
23,55,-0.004620513969929697,0.004204358964673317,0.00901004194116633,0.0038271006161030956,305.002365,2.596726831916179,-0.08144988275973973,1.9536409098979868,-0.5363181016952966,207.514151,3.6059089474118924,-0.2612946400602935,2.3349306800453595,-1.0583207873508864,139.57,5.217997452560242,-0.5191760721359658,3.091726528852372,-1.8076466814095773
23,56,-0.004561943199915708,0.004310091371693466,0.011336085686054903,0.0038271006161030956,304.976249,2.5978850483049665,-0.08172158356474545,1.9965096837854508,-0.5502446984687684,207.415664,3.6087973149225596,-0.2620177986507316,2.3608713325876236,-1.0503206916316332,139.57,5.2199233697977805,-0.5199114951115746,3.1119407496807656,-1.7881503897434943
23,57,-0.004625242811217312,0.004206576051285379,0.008564723659715555,0.0038271006161030956,304.902778,2.5963982187771903,-0.0813228415186611,1.9472650002116738,-0.5332220760575905,207.505772,3.604663838992231,-0.2608502923226483,2.332138166753094,-1.058283660957047,139.57,5.216028699290396,-0.5184250792337505,3.09046110760744,-1.8082021039196683
23,58,-0.004574773056684641,0.004299256290041599,0.011491504094263376,0.0038271006161030956,304.968591,2.5966620044397137,-0.08141819659330184,1.9970824373598042,-0.5518006093342269,207.30686,3.608752286508557,-0.26171699087601374,2.3605307710197696,-1.052843115461766,139.57,5.217421276472457,-0.5189562039165665,3.109734937582737,-1.791083849005072
23,59,-0.004625638831700826,0.0042004528383240225,0.008708237914221487,0.0038271006161030956,305.074673,2.595692241489219,-0.08123040663160445,1.9485836881498098,-0.5338371673827281,207.29777,3.6085493007162897,-0.26162424098382825,2.333935136363064,-1.0603667992394608,139.57,5.216927460320801,-0.5187678184028999,3.0901846982515253,-1.8088313439393224
23,60,-0.004599542039728787,0.004250573303247647,0.00962241230074489,0.0038271006161030956,305.068599,2.5959114346176713,-0.08128120657880354,1.9662883761530703,-0.539468363586667,207.279929,3.609073623385744,-0.2617554382857907,2.344864912182907,-1.056365976088778,139.57,5.217277073265277,-0.518901186780449,3.0992634138053483,-1.799921676933478
