4.501519,-0.213972
8.392659,-0.104611
"nf","nf"
203,23
3.850967,-0.098803
4.45428,-0.188864
8.281590999999999,-0.37854699999999997
6.108,-0.517281
203,24
3.841437,-0.064661
4.441615,-0.138625
8.287265999999999,-0.20899099999999998
5.954553,-0.412371
203,25
3.8360079999999996,-0.072394
4.427093999999999,-0.129281
8.260448,-0.234984
5.9908779999999995,-0.36482899999999996
203,26
3.829053,-0.069197
4.4779279999999995,-0.25201
8.258405999999999,-0.22528499999999999
5.9682379999999995,-0.49798899999999996
203,27
3.824734,-0.08569399999999999
4.465649,-0.147945
8.249158,-0.271708
5.977595,-0.439216
203,28
3.821744,-0.059864999999999995
4.458284,-0.137122
8.266062,-0.188637
5.953062,-0.426913
203,29
3.836265,-0.066387
4.449295,-0.15928599999999998
8.270329,-0.21620299999999998
5.8583099999999995,-0.5036419999999999
203,30
3.8403899999999997,-0.085574
4.428755,-0.149114
8.24802,-0.277598
5.871766999999999,-0.446246
203,31
3.8345949999999998,-0.08316799999999999
4.445638,-0.157446
8.249898,-0.26789599999999997
5.865774999999999,-0.484373
203,32
3.8443829999999997,-0.084661
4.44271,-0.159155
8.258588,-0.273584
5.84003,-0.489156
203,33
3.8595379999999997,-0.077384
4.4619,-0.123166
8.308982,-0.257872
6.133398,-0.329109
203,34
3.851768,-0.067512
4.475889,-0.12472
8.304984,-0.21645299999999998
6.051165999999999,-0.364456
203,35
3.8265559999999996,-0.063997
4.472185,-0.155554
8.261839,-0.208665
5.887194,-0.5073989999999999
203,36
3.839018,-0.081439
4.4289179999999995,-0.142584
8.251871999999999,-0.269793
5.964224,-0.40797
203,37
3.833992,-0.06294
4.4585609999999996,-0.140311
8.270989,-0.20349599999999998
5.9692549999999995,-0.42508599999999996
203,38
3.822905,-0.086688
4.432691999999999,-0.146531
8.247933,-0.278051
5.90447,-0.43540599999999996
203,39
3.828614,-0.07120499999999999
4.469611,-0.265453
8.258175,-0.226412
5.861268,-0.544063
203,40
3.8024009999999997,-0.07081699999999999
4.450375999999999,-0.14762
8.256155999999999,-0.199543
5.892951,-0.46799799999999997
203,41
3.8133269999999997,-0.076554
4.429535,-0.132342
8.258607,-0.224301
5.9880889999999996,-0.37935199999999997
203,42
3.8243959999999997,-0.060101999999999996
4.446447,-0.133829
8.263852,-0.199063
6.013108,-0.39421599999999996
203,43
3.8347469999999997,-0.060589
4.444821999999999,-0.13608599999999998
8.277372999999999,-0.19972099999999998
5.999219999999999,-0.401574
203,44
3.8431309999999996,-0.07291199999999999
4.4022499999999996,-0.12745099999999998
8.276252,-0.23665999999999998
5.97921,-0.34675
203,45
3.830362,-0.078456
4.4814739999999995,-0.111175
8.25254,-0.25443299999999996
6.173265,-0.278457
203,46
3.862268,-0.086966
4.512316,-0.106224
8.300559,-0.29480799999999996
6.206573,-0.355911
203,47
3.830148,-0.070467
4.476519,-0.13127
8.256977,-0.232295
6.061157,-0.38899
203,48
3.810235,-0.067019
4.471579,-0.156525
8.264529,-0.195858
5.867526,-0.5137999999999999
203,49
3.843527,-0.054230999999999994
4.443864,-0.146974
8.306626,-0.174568
5.919325,-0.45101399999999997
203,50
3.8449929999999997,-0.07656099999999999
4.457847,-0.142211
8.275661999999999,-0.253473
6.038747,-0.402398
203,51
3.832877,-0.096866
4.433731,-0.140584
8.239663,-0.322264
6.097536,-0.367905
203,52
3.825245,-0.068478
4.478533,-0.126487
8.259431,-0.220291
6.132161,-0.353317
203,53
3.8424639999999997,-0.07574199999999999
4.434619,-0.147969
8.268183,-0.250238
5.920681999999999,-0.443513
203,54
3.8630079999999998,-0.043222
4.472422,-0.224567
8.394479,-0.174925
6.226501,-0.479859
203,55
3.838435,-0.06705599999999999
4.441818,-0.173238
8.273412,-0.2183
5.767041,-0.561457
203,56
3.840978,-0.047399
"nf","nf"
8.318017,-0.1656
5.8892109999999995,-0.703403
203,57
3.8258919999999996,-0.072152
4.456481,-0.131847
8.258818,-0.223272
5.994005,-0.390482
203,58
3.8338039999999998,-0.081624
4.452464,-0.13286399999999998
8.25004,-0.267166
6.074286,-0.366164
203,59
3.863152,-0.067994
4.398537999999999,-0.13397599999999998
8.329956,-0.219196
5.924403,-0.378183
203,60
3.838774,-0.062843
4.460908,-0.14280099999999998
8.280671,-0.205394
5.998092,-0.424325
